date,open,high,low,close,volume,average,barCount,bb_bbm,bb_bbh,bb_bbl,VWAP,RSI,STsupp,STres,LTsupp,LTres,GLD,UVXY,SQQQ
2020-02-12,336.83,337.65,336.43,337.42,274405.11,337.033,138146,330.0095,338.0338,321.9852,281.1563,66.5465,331.19,338.12,335.0,383.9,147.54,105.9,413.75
2020-02-13,335.86,338.12,335.56,337.06,379305.32,337.0625,178255,330.453,338.9901,321.9159,281.2361,65.6604,331.19,338.12,335.0,383.9,148.38,109.0,415.5
2020-02-14,337.46,337.73,336.2,337.6,392770.56,337.038,168281,330.787,339.8759,321.6981,281.3193,66.3835,331.19,338.12,335.0,383.9,149.0,106.9,412.25
2020-02-18,336.52,337.17,335.21,336.73,397976.87,336.3965,184987,331.026,340.4692,321.5828,281.4021,64.0437,331.19,338.12,335.0,383.9,150.91,109.6,411.25
2020-02-19,337.77,339.08,337.48,338.34,283442.74,338.454,134523,331.378,341.346,321.41,281.4626,66.4037,338.28,343.06,335.0,383.9,151.79,107.2,399.75
2020-02-20,337.75,338.64,333.68,336.95,562308.34,336.2205,272624,331.6585,341.9179,321.3991,281.5793,62.5844,331.19,338.12,335.0,383.9,152.41,112.7,411.25
2020-02-21,335.47,335.81,332.58,333.48,713223.77,333.733,337249,331.7465,342.0367,321.4563,281.7174,54.2033,331.19,338.12,330.0,383.9,154.7,123.4,434.75
2020-02-24,323.14,325.85,321.24,322.42,1112235.18,323.68,545969,331.429,342.434,320.424,281.8857,37.1338,320.73,322.6,320.0,383.9,156.09,157.2,485.25
2020-02-25,323.93,324.61,311.69,312.65,1657707.41,316.4295,889024,330.8865,344.224,317.549,282.074,28.5736,310.68,312.69,310.0,383.9,153.3,179.4,524.25
2020-02-26,314.19,318.11,310.7,311.5,1413928.67,313.9205,779895,330.117,345.8489,314.3851,282.2269,27.7624,310.68,312.69,310.0,383.9,153.97,174.2,516.75
2020-02-27,305.46,309.65,297.51,297.51,1948796.21,304.2475,1100463,328.6615,349.8562,307.4668,282.3355,20.2355,296.74,298.49,295.0,383.9,154.0,217.1,594.0
2020-02-28,288.7,296.26,285.54,296.26,2441628.85,290.6645,1499030,327.0905,352.5684,301.6126,282.4584,19.7211,295.97,296.31,295.0,383.9,148.38,229.2,585.0
2020-03-02,298.2,309.16,294.46,309.09,1583251.65,301.45,900941,326.4585,353.0401,299.8769,282.61,37.3324,308.0,310.68,305.0,383.9,149.2,216.9,501.75
2020-03-03,309.49,313.84,297.57,300.24,2123755.89,304.646,1320711,325.2645,354.2001,296.3289,282.7436,32.1011,298.93,301.13,300.0,383.9,153.89,254.9,552.0
2020-03-04,306.09,313.1,303.33,312.86,1215324.16,308.004,667201,324.4545,353.8235,295.0855,282.8736,44.125,312.81,313.84,310.0,383.9,154.16,232.5,483.25
2020-03-05,304.98,308.47,300.01,302.46,1229146.87,303.7465,686196,322.9345,353.5272,292.3418,282.9588,38.1321,302.46,302.63,300.0,383.9,157.49,287.1,526.0
2020-03-06,293.18,298.78,290.23,297.46,1623991.76,294.4975,903598,321.1085,353.1704,289.0466,283.0416,35.6269,296.74,298.49,295.0,383.9,157.55,334.5,552.25
2020-03-09,275.29,284.19,273.45,274.23,2056440.66,278.498,1217174,318.21,355.7503,280.6697,282.9783,26.8131,273.44,274.25,270.0,383.9,157.81,457.7,666.5
2020-03-10,284.62,288.51,273.5,288.42,1882383.06,281.002,1083880,315.897,354.7701,277.0239,283.0139,37.0567,287.3,288.66,285.0,383.9,154.48,404.5,562.5
2020-03-11,280.7,281.94,270.88,274.36,1698798.19,276.219,1061355,312.852,354.6145,271.0895,282.9632,32.2414,274.25,277.48,270.0,383.9,153.93,482.2,632.0
2020-03-12,255.99,266.66,247.68,248.11,2675547.46,254.95,1656916,308.3865,357.1915,259.5815,282.6445,25.5627,243.67,259.16,245.0,383.9,147.79,650.2,806.75
2020-03-13,263.09,271.08,249.58,269.32,2219636.28,258.1045,1236593,304.9995,354.7674,255.2316,282.5442,36.9309,269.0,270.36,265.0,383.9,143.28,572.4,578.0
2020-03-16,240.94,256.9,237.36,239.85,2068555.11,246.993,980904,300.112,355.045,245.179,282.2468,30.0613,233.76,243.67,235.0,383.9,141.64,901.4,767.25
2020-03-17,245.04,256.17,237.07,252.8,1784302.88,248.1375,918368,295.9155,351.8324,239.9986,282.071,35.7197,243.67,259.16,250.0,383.9,143.56,872.3,627.0
2020-03-18,236.25,248.37,228.02,240.0,2285254.95,236.657,1310410,290.9985,348.4035,233.5935,281.7516,32.8874,233.76,243.67,240.0,383.9,140.7,1106.3,673.5
2020-03-19,239.25,247.38,232.22,240.51,2022639.63,241.627,1105389,286.1765,343.5336,228.8194,281.4763,33.115,233.76,243.67,240.0,383.9,138.04,940.9,665.0
2020-03-20,242.58,244.47,228.5,228.8,1961859.28,236.53,1119186,280.9425,339.176,222.709,281.1375,30.5533,218.26,233.76,225.0,383.9,140.11,911.1,733.0
2020-03-23,228.09,229.39,218.26,222.95,1994268.86,223.594,1130830,275.969,336.1417,215.7963,280.7595,29.3326,218.26,233.76,220.0,383.9,146.3,699.3,737.0
2020-03-24,234.42,244.1,233.8,243.15,1728442.53,239.011,847686,272.494,331.8132,213.1748,280.5489,38.474,233.76,243.67,240.0,383.9,153.4,604.0,571.0
2020-03-25,244.86,256.35,239.75,246.79,1949457.34,248.9975,982042,269.2585,326.7453,211.7717,280.3371,39.9806,243.67,259.16,245.0,383.9,151.3,680.0,579.0
2020-03-26,249.52,262.8,249.05,261.2,1624120.3,256.996,813718,267.443,323.5225,211.3635,280.2376,45.6544,260.85,266.64,260.0,383.9,153.24,591.8,486.75
2020-03-27,253.29,260.81,251.05,253.42,1406207.86,254.773,751755,265.301,320.0715,210.5305,280.1174,43.2758,243.67,259.16,250.0,383.9,152.25,667.7,533.75
2020-03-30,255.72,262.43,253.53,261.65,1015527.32,259.062,574641,262.929,313.8846,211.9734,280.0578,46.454,260.85,266.64,260.0,383.9,152.92,634.2,476.0
2020-03-31,260.58,263.33,256.22,257.75,1163858.17,259.8335,639571,260.8045,308.8186,212.7904,279.9756,45.1626,243.67,259.16,255.0,383.9,148.05,585.6,486.5
2020-04-01,247.98,251.44,243.9,246.15,1180774.72,247.6865,654432,257.469,299.4434,215.4946,279.8496,41.4701,243.67,259.16,245.0,383.9,149.45,659.3,548.75
2020-04-02,245.2,252.68,244.59,251.83,1260230.25,249.29,647516,254.9375,291.5126,218.3624,279.7387,43.8893,243.67,259.16,250.0,383.9,151.9,604.1,516.25
2020-04-03,250.76,253.32,245.22,248.19,1013002.86,248.4025,535757,252.474,283.473,221.475,279.6386,42.672,243.67,259.16,245.0,383.9,152.65,565.9,536.5
2020-04-06,257.84,267.0,256.72,264.86,1265467.6,261.9975,628269,252.0055,281.94,222.071,279.5803,49.57,260.85,266.64,260.0,383.9,156.88,506.0,423.75
2020-04-07,274.21,275.03,264.89,265.13,1487215.46,270.0735,724025,250.841,276.5295,225.1525,279.5136,49.6756,260.85,266.64,265.0,383.9,156.04,527.0,422.5
2020-04-08,267.94,275.41,265.56,274.03,1109128.61,271.292,536873,250.8245,276.4529,225.1961,279.4948,53.1582,273.44,274.25,270.0,383.9,154.65,509.6,395.75
2020-04-09,277.58,281.2,275.47,278.2,1316472.87,278.7235,633534,252.329,280.5455,224.1125,279.4895,54.7386,277.48,279.16,275.0,383.9,158.69,494.7,393.75
2020-04-13,277.15,277.51,271.41,275.66,857078.65,274.125,428631,252.646,281.7475,223.5445,279.4794,53.5534,274.25,277.48,275.0,383.9,161.41,478.0,380.5
2020-04-14,280.94,284.9,279.91,283.79,961719.95,282.706,476233,254.843,286.2887,223.3973,279.4921,56.7793,283.47,284.37,280.0,383.9,162.68,421.0,330.75
2020-04-15,277.57,279.59,275.46,277.76,846934.28,277.3245,417887,256.091,289.0577,223.1243,279.4876,53.7949,277.48,279.16,275.0,383.9,161.85,472.2,341.75
2020-04-16,279.15,280.03,275.76,279.1,865060.85,278.0125,414814,258.046,291.5962,224.4958,279.4866,54.3689,277.48,279.16,275.0,383.9,161.71,475.3,323.25
2020-04-17,285.37,287.3,282.4,286.64,888467.71,284.5685,418026,260.3525,295.0852,225.6198,279.5059,57.5634,285.54,286.7,285.0,383.9,158.57,446.5,315.25
2020-04-20,282.61,286.29,281.35,281.59,722080.41,283.709,352794,262.992,295.6965,230.2875,279.5105,54.7965,281.31,281.87,280.0,383.9,159.7,512.6,325.5
2020-04-21,276.73,278.04,272.02,273.04,952553.56,274.428,493193,265.4965,292.7731,238.2199,279.4919,50.381,272.99,273.09,270.0,383.9,158.61,574.4,361.25
2020-04-22,278.35,281.0,276.91,279.1,625822.06,278.942,336086,267.294,293.1441,241.4439,279.4911,53.256,277.48,279.16,275.0,383.9,161.73,533.8,328.75
2020-04-23,280.49,283.94,278.75,279.08,880786.1,281.1225,453070,268.9085,293.434,244.383,279.49,53.2451,277.48,279.16,275.0,383.9,163.34,531.0,331.25
2020-04-24,280.74,283.7,278.5,282.97,577852.95,280.988,269466,269.997,294.9854,245.0086,279.4961,55.1781,282.39,283.47,280.0,383.9,162.64,487.0,315.0
2020-04-27,285.09,288.27,284.62,287.05,556946.51,286.701,262413,271.6785,296.5042,246.8528,279.5087,57.1778,286.7,287.3,285.0,383.9,161.56,431.0,308.75
2020-04-28,291.02,291.4,285.4,285.73,795733.9,287.7805,363115,272.8825,297.9801,247.7849,279.5235,56.3026,285.54,286.7,285.0,383.9,160.84,441.8,325.0
2020-04-29,291.53,294.88,290.41,293.21,869215.01,293.0735,398684,274.6555,300.232,249.079,279.559,60.0357,292.24,293.62,290.0,383.9,161.73,401.2,291.5
2020-04-30,291.71,292.24,288.59,290.48,858151.54,290.3955,404479,276.872,299.721,254.023,279.5869,58.0853,290.34,291.74,290.0,383.9,158.8,419.3,289.5
2020-05-01,285.31,286.04,281.52,282.79,875108.14,283.311,404304,278.42,298.2714,258.5686,279.5953,52.8744,282.39,283.47,280.0,383.9,159.78,476.0,315.5
2020-05-04,280.69,283.9,279.13,283.57,599791.73,281.546,289895,280.189,294.4751,265.9029,279.6023,53.3318,283.47,284.37,280.0,383.9,160.34,459.8,304.25
2020-05-05,286.64,289.25,285.75,286.19,614317.1,287.7875,282413,281.2555,293.8947,268.6163,279.6143,54.9144,285.54,286.7,285.0,383.9,161.02,431.8,294.0
2020-05-06,288.03,288.46,283.78,284.25,571522.22,286.2375,274616,282.2115,292.5014,271.9216,279.6221,53.4685,283.47,284.37,280.0,383.9,158.95,440.5,288.5
2020-05-07,287.75,289.78,287.13,287.68,561773.39,288.317,266387,282.894,292.7231,273.0649,279.6355,55.69,287.3,288.66,285.0,383.9,161.39,412.7,277.25
2020-05-08,291.08,292.95,289.86,292.44,503826.83,291.559,234294,283.606,294.0177,273.1943,279.6545,58.641,292.24,293.62,290.0,383.9,160.42,370.5,266.0
2020-05-11,290.34,294.0,289.88,292.5,543585.88,292.278,253206,284.448,294.8768,274.0192,279.675,58.6783,292.24,293.62,290.0,383.9,159.42,333.3,259.25
2020-05-12,293.78,294.24,286.55,286.67,674160.92,290.6075,290909,284.592,295.0599,274.1241,279.6889,53.6112,285.54,286.7,285.0,383.9,160.04,384.0,274.75
2020-05-13,286.05,287.19,278.96,281.6,1075772.88,282.3325,514625,284.784,294.8778,274.6902,279.6949,49.5999,281.31,281.87,280.0,383.9,161.58,440.6,285.0
2020-05-14,278.93,285.11,272.99,284.97,985905.33,280.78,486056,285.0775,294.8287,275.3263,279.7101,52.1621,284.82,285.43,280.0,383.9,163.01,407.5,275.5
2020-05-15,282.4,286.33,281.34,286.28,705729.24,284.283,339606,285.0595,294.8004,275.3186,279.7236,53.159,285.54,286.7,285.0,383.9,163.93,392.3,270.0
2020-05-18,293.05,296.75,292.7,295.0,791250.67,294.955,366407,285.73,296.2392,275.2208,279.7587,59.2466,294.88,295.97,295.0,383.9,162.69,354.4,255.0
2020-05-19,294.34,296.21,291.95,291.97,661912.56,294.6255,310661,286.6765,295.7561,277.5969,279.7821,56.4989,291.74,292.24,290.0,383.9,164.26,380.0,257.25
2020-05-20,295.82,297.87,295.57,296.93,573093.39,296.8385,267051,287.568,296.9917,278.1443,279.8105,59.7867,296.74,298.49,295.0,383.9,164.65,345.0,241.5
2020-05-21,296.78,297.67,293.68,294.88,600744.17,295.4625,308409,288.358,297.4461,279.2699,279.8367,57.8409,294.88,295.97,290.0,383.9,162.25,357.1,249.0
2020-05-22,294.57,295.63,293.22,295.44,429399.53,294.4485,206496,288.9815,298.2153,279.7477,279.856,58.2407,294.88,295.97,295.0,383.9,163.21,352.8,246.75
2020-05-26,301.93,302.19,298.69,299.08,599030.86,300.5835,278345,289.583,299.7548,279.4112,279.8892,60.8403,298.93,301.13,295.0,383.9,160.89,346.6,248.0
2020-05-27,302.1,303.57,296.87,303.53,760036.97,300.562,353725,290.473,302.1449,278.8011,279.9409,63.8067,302.63,306.53,300.0,383.9,161.18,334.6,244.5
2020-05-28,304.65,306.84,302.24,302.97,678425.77,304.6715,314420,290.961,303.8069,278.1151,279.9857,63.1583,302.63,306.53,300.0,383.9,161.72,353.8,245.75
2020-05-29,302.46,304.96,299.59,304.32,828094.57,302.4935,409177,291.653,305.7508,277.5552,280.0433,64.1053,302.63,306.53,300.0,383.9,162.91,335.7,235.75
2020-06-01,303.61,306.21,303.06,305.55,386175.64,305.105,184026,292.791,307.5043,278.0777,280.0715,64.9883,302.63,306.53,305.0,383.9,163.66,338.5,232.5
2020-06-02,306.55,308.13,305.1,308.08,537581.17,306.624,246615,294.0165,309.5155,278.5175,280.1145,66.7975,308.0,310.68,305.0,383.9,162.6,324.9,228.25
2020-06-03,310.23,313.22,309.94,312.18,610565.03,311.661,270684,295.316,312.2629,278.3691,280.1703,69.5442,310.68,312.69,310.0,383.9,159.6,304.0,224.25
2020-06-04,311.11,313.0,309.08,311.36,584667.78,311.197,275385,296.6715,314.1883,279.1547,280.2221,68.3268,310.68,312.69,310.0,383.9,161.28,299.8,229.5
2020-06-05,317.27,321.28,317.16,319.34,931905.73,319.3455,418887,298.2545,317.8355,278.6735,280.3256,73.2368,319.24,319.8,315.0,383.9,158.01,275.5,216.0
2020-06-08,320.22,323.41,319.63,323.2,552027.92,321.413,257026,299.7925,321.9657,277.6193,280.3926,75.2366,322.66,323.8,320.0,383.9,159.72,284.7,210.75
2020-06-09,320.29,322.37,319.36,320.79,556938.23,320.9765,261993,301.207,324.8964,277.5176,280.4562,71.6375,320.73,322.6,320.0,383.9,161.26,305.9,206.0
2020-06-10,321.42,322.39,318.22,319.0,710047.84,320.198,355209,302.8235,326.7356,278.9114,280.5335,68.9974,317.68,319.24,315.0,383.9,163.57,303.4,198.25
2020-06-11,311.46,312.15,300.01,300.61,1601028.29,305.084,776190,303.774,325.6616,281.8864,280.6238,49.0127,298.93,301.13,300.0,383.9,162.39,455.6,228.0
2020-06-12,308.24,309.08,298.6,304.21,1416795.85,303.467,750795,304.736,324.8528,284.6192,280.7173,51.9469,302.63,306.53,300.0,383.9,162.62,404.6,222.75
2020-06-15,298.02,308.28,296.74,307.05,1004801.01,303.732,508102,305.7745,324.0315,287.5175,280.7912,54.1868,306.53,307.13,305.0,383.9,162.33,388.0,214.5
2020-06-16,315.47,315.64,307.67,312.96,1086970.51,312.7055,505898,306.6725,324.4827,288.8623,280.8885,58.5198,312.81,313.84,310.0,383.9,162.25,376.9,203.75
2020-06-17,314.06,314.39,310.86,311.66,567857.31,312.672,268187,307.657,324.2422,291.0718,280.937,57.2374,310.68,312.69,310.0,383.9,162.56,375.3,201.5
2020-06-18,310.0,312.3,309.51,311.78,540923.14,311.146,256381,308.3995,324.3133,292.4857,280.9833,57.3304,310.68,312.69,310.0,383.9,162.24,366.9,199.75
2020-06-19,314.17,314.38,306.53,308.64,832175.59,310.258,389324,309.0875,323.7439,294.4311,281.047,54.0214,308.0,310.68,305.0,383.9,164.03,375.0,200.0
2020-06-22,307.99,311.05,306.75,310.62,530594.02,309.5265,246852,309.8465,323.1027,296.5903,281.0904,55.7555,308.0,310.68,310.0,383.9,165.09,347.2,193.0
2020-06-23,313.49,314.5,311.61,312.05,495326.65,313.1865,224721,310.495,322.817,298.173,281.1327,57.0165,310.68,312.69,310.0,383.9,166.48,336.2,188.0
2020-06-24,309.84,310.51,302.1,304.09,1009950.91,305.0265,479443,310.523,322.7839,298.2621,281.1965,48.697,302.63,306.53,300.0,383.9,165.9,370.9,199.0
2020-06-25,303.48,307.64,301.28,307.35,672540.28,304.568,326015,310.742,322.6055,298.8785,281.2448,51.799,307.13,308.0,305.0,383.9,165.8,349.0,193.5
2020-06-26,306.16,306.39,299.42,300.05,915857.65,301.6095,429132,310.5285,322.9855,298.0715,281.292,45.2073,298.93,301.13,300.0,383.9,166.54,381.4,207.5
2020-06-29,301.4,304.46,298.93,304.46,562198.01,302.417,261801,310.474,323.0268,297.9212,281.3276,49.3967,302.63,306.53,300.0,383.9,166.63,353.8,201.25
2020-06-30,303.98,310.2,303.82,308.36,737470.62,307.3665,331475,310.488,323.0307,297.9453,281.3821,52.8315,308.0,310.68,305.0,383.9,167.37,327.7,189.0
2020-07-01,309.56,311.89,309.07,310.52,510880.59,310.655,250308,310.405,322.9237,297.8863,281.4226,54.6668,308.0,310.68,310.0,383.9,166.62,313.1,182.25
2020-07-02,314.23,315.7,311.51,312.23,514508.56,313.57,244789,310.4485,322.9862,297.9108,281.4658,56.1223,310.68,312.69,310.0,383.9,166.98,303.7,178.5
2020-07-06,316.37,317.68,315.56,317.05,414976.98,316.4325,193256,310.334,322.5834,298.0846,281.506,60.019,315.48,317.68,315.0,383.9,167.98,303.6,165.5
2020-07-07,315.38,317.52,313.37,313.78,599174.03,315.4605,261028,309.863,320.7454,298.9806,281.5585,56.362,312.81,313.84,310.0,383.9,169.04,319.5,168.75
2020-07-08,314.61,316.3,312.7,316.18,424128.82,314.83,197018,309.6325,319.7476,299.5174,281.5983,58.3671,315.48,317.68,315.0,383.9,170.09,307.3,162.0
2020-07-09,316.84,317.1,310.68,314.38,647697.64,313.72,292967,309.4015,318.8387,299.9643,281.6558,56.2785,313.84,315.31,310.0,383.9,169.63,315.0,158.0
2020-07-10,314.25,317.88,312.76,317.59,436777.83,315.823,195885,310.2505,319.4227,301.0783,281.6982,59.0899,315.48,317.68,315.0,383.9,169.19,302.3,154.5
2020-07-13,320.13,322.71,314.13,314.84,731587.07,319.03,333757,310.782,319.7215,301.8425,281.7637,55.7807,313.84,315.31,310.0,383.9,169.4,345.6,164.0
2020-07-14,313.28,319.76,312.0,318.92,705080.42,315.9795,364172,311.3755,320.8077,301.9433,281.8342,59.4125,317.68,319.24,315.0,383.9,170.19,315.3,160.5
2020-07-15,322.39,323.04,319.26,321.85,627640.96,321.499,311632,311.82,322.2898,301.3502,281.9018,61.8365,320.73,322.6,320.0,383.9,170.34,302.3,159.5
2020-07-16,319.79,321.28,319.09,320.79,420814.13,320.083,216831,312.2765,323.451,301.102,281.9457,60.4304,320.73,322.6,320.0,383.9,168.73,295.0,163.0
2020-07-17,321.88,322.57,319.73,321.72,385410.26,321.496,200443,312.7735,324.6759,300.8711,281.9868,61.2627,320.73,322.6,320.0,383.9,170.12,279.5,162.75
2020-07-20,321.43,325.13,320.62,324.32,385854.11,323.1865,184965,313.5575,326.3034,300.8116,282.0306,63.5697,323.8,328.63,320.0,383.9,170.94,259.5,148.5
2020-07-21,326.45,326.93,323.94,325.01,423202.47,325.7915,211024,314.277,327.8745,300.6795,282.0793,64.1794,323.8,328.63,325.0,383.9,173.0,263.0,153.0
2020-07-22,324.61,327.2,324.5,326.86,381750.82,325.841,193827,315.0175,329.6248,300.4102,282.1251,65.8306,323.8,328.63,325.0,383.9,175.63,258.2,151.25
2020-07-23,326.46,327.23,321.48,322.96,574724.89,324.136,288058,315.961,330.0517,301.8703,282.1877,59.594,322.66,323.8,320.0,383.9,177.18,270.7,163.25
2020-07-24,320.95,321.99,319.24,320.88,481437.44,320.6915,262989,316.6375,330.3023,302.9727,282.2374,56.5187,320.73,322.6,320.0,383.9,178.7,272.5,168.0
2020-07-27,321.63,323.41,320.77,323.22,317870.57,322.4835,160658,317.796,329.4147,306.1773,282.2721,59.0772,322.66,323.8,320.0,383.9,182.23,259.7,158.75
2020-07-28,322.43,323.64,320.85,321.17,357593.42,322.419,180767,318.6315,328.5768,308.6862,282.3092,55.97,320.73,322.6,320.0,383.9,183.75,258.2,164.75
2020-07-29,322.12,325.73,322.07,325.12,340090.51,324.215,167429,319.4695,328.6029,310.3361,282.3479,60.3025,323.8,328.63,325.0,383.9,185.13,250.3,159.0
2020-07-30,321.9,324.41,319.64,323.96,441163.56,322.505,238960,320.1415,328.4858,311.7972,282.3967,58.4826,323.8,328.63,320.0,383.9,183.76,258.9,156.5
2020-07-31,325.9,326.61,321.33,326.52,563471.01,323.96,288011,320.856,328.8061,312.9059,282.4626,61.2613,323.8,328.63,325.0,383.9,185.43,250.5,148.25
2020-08-03,328.32,329.62,327.73,328.79,343608.41,328.8735,169100,321.443,329.8998,312.9862,282.5048,63.5884,328.63,331.0,325.0,383.9,185.64,248.5,142.375
2020-08-04,327.86,330.06,327.85,330.06,295789.43,329.034,148332,322.257,330.7408,313.7732,282.5421,64.8602,328.63,331.0,330.0,383.9,189.59,237.7,140.5
2020-08-05,331.47,332.39,331.18,332.11,279064.64,331.882,143279,323.0535,332.0794,314.0276,282.5787,66.8718,331.19,338.12,330.0,383.9,191.35,230.0,139.75
2020-08-06,331.49,334.46,331.13,334.33,325607.8,332.938,167032,324.051,333.425,314.677,282.6232,68.945,331.19,338.12,330.0,383.9,193.89,226.7,134.0
2020-08-07,333.28,334.88,332.3,334.57,418769.8,333.7035,210879,324.9,334.8383,314.9617,282.6807,69.1696,331.19,338.12,330.0,383.9,190.81,224.3,138.5
2020-08-10,335.06,335.77,332.95,335.57,308783.97,334.9585,163120,325.9365,335.7855,316.0875,282.7238,70.1389,331.19,338.12,335.0,383.9,190.15,214.3,140.5
2020-08-11,336.86,337.54,332.01,332.8,491211.44,335.3595,239540,326.6305,336.3594,316.9016,282.7886,64.1253,331.19,338.12,330.0,383.9,179.94,229.0,148.5
2020-08-12,335.45,338.28,335.43,337.44,375297.33,337.2515,187899,327.41,337.9465,316.8735,282.8426,68.9307,331.19,338.12,335.0,383.9,179.1,210.6,137.0
2020-08-13,336.61,338.26,335.83,336.83,303664.35,337.1995,158876,328.212,339.0484,317.3756,282.8858,67.6478,331.19,338.12,335.0,383.9,183.33,210.3,136.25
2020-08-14,336.41,337.42,335.62,336.84,275166.55,336.5795,144999,328.968,339.9953,317.9407,282.9248,67.6584,331.19,338.12,335.0,383.9,182.54,209.9,137.0
2020-08-17,337.93,338.34,337.48,337.91,229385.54,337.94,110874,329.6475,341.1116,318.1834,282.9579,68.8379,331.19,338.12,335.0,383.9,186.5,199.1,132.0
2020-08-18,338.34,339.1,336.61,338.64,255773.41,338.348,122118,330.329,342.2218,318.4362,282.9953,69.6511,338.28,343.06,335.0,383.9,188.18,195.8,128.25
2020-08-19,339.06,339.61,336.62,337.23,448461.52,338.2805,201011,330.8475,342.9917,318.7033,283.0591,66.065,331.19,338.12,335.0,383.9,182.24,201.4,130.8
2020-08-20,335.36,338.8,335.22,338.28,313069.86,337.488,151375,331.6135,343.6027,319.6243,283.1044,67.4106,338.28,343.06,335.0,383.9,183.5,198.2,125.3
2020-08-21,337.93,339.72,337.55,339.48,317972.2,338.8345,152572,332.5435,343.9284,321.1586,283.1514,68.9271,338.28,343.06,335.0,383.9,182.03,199.2,122.7
2020-08-24,342.12,343.0,341.06,342.92,296619.42,341.9445,148650,333.5285,344.9252,322.1318,283.1977,72.8301,338.28,343.06,340.0,383.9,181.0,198.0,120.35
2020-08-25,343.54,344.21,342.27,344.12,276065.12,343.3065,136238,334.676,345.4698,323.8822,283.2417,74.0544,343.06,354.02,340.0,383.9,181.22,196.6,117.55
2020-08-26,344.74,347.86,344.17,347.57,359855.13,346.425,174649,335.7985,347.0437,324.5533,283.3022,77.2311,343.06,354.02,345.0,383.9,183.36,203.1,110.0
2020-08-27,348.53,349.9,346.53,348.33,433754.28,348.6,214973,337.017,348.1477,325.8863,283.3758,77.8738,343.06,354.02,345.0,383.9,181.24,212.3,111.1
2020-08-28,349.45,350.72,348.15,350.58,319547.13,349.548,160759,338.22,349.7464,326.6936,283.4317,79.7006,343.06,354.02,350.0,383.9,184.39,211.1,109.25
2020-08-31,350.35,351.3,349.09,349.31,387358.95,350.389,192199,339.246,350.8847,327.6073,283.4982,75.8918,343.06,354.02,345.0,383.9,184.83,226.5,106.75
2020-09-01,350.21,352.69,349.24,352.6,358900.31,351.1005,176606,340.373,352.5865,328.1595,283.5627,78.7278,343.06,354.02,350.0,383.9,185.05,232.4,101.2
2020-09-02,354.67,358.75,353.43,357.7,535612.99,356.0985,268856,341.6525,355.4006,327.9044,283.6659,82.2196,354.02,358.75,355.0,383.9,182.62,240.8,98.3
2020-09-03,355.86,356.38,342.59,345.39,1112912.65,347.577,567021,342.2055,355.6166,328.7944,283.8439,57.6299,343.06,354.02,345.0,383.9,181.14,289.0,113.4
2020-09-04,346.13,347.83,334.87,342.57,957522.73,341.1615,500750,342.6055,355.5509,329.6601,283.9892,53.67,338.28,343.06,340.0,383.9,181.64,253.0,117.9
2020-09-08,336.65,338.06,332.88,333.21,781435.15,335.3205,390400,342.4875,355.7269,329.2481,284.0884,43.0872,331.19,338.12,330.0,383.9,181.29,243.2,134.65
2020-09-09,337.55,342.46,336.61,339.79,628415.99,340.076,306858,342.837,355.3861,330.2879,284.1785,50.4796,338.28,343.06,335.0,383.9,183.05,224.4,123.0
2020-09-10,341.82,342.53,332.85,333.89,683535.24,337.557,333580,342.6595,355.6031,329.7159,284.2658,44.8538,331.19,338.12,330.0,383.9,182.46,227.8,130.05
2020-09-11,335.82,336.97,331.0,334.06,588535.66,334.182,327516,342.521,355.7669,329.2751,284.341,45.0439,331.19,338.12,330.0,383.9,182.45,208.0,132.8
2020-09-14,337.48,340.38,336.93,338.46,431804.53,339.0105,214473,342.602,355.7272,329.4768,284.401,49.8603,338.28,343.06,335.0,383.9,183.89,202.3,126.0
2020-09-15,341.12,342.02,339.02,340.17,372947.75,340.858,181190,342.715,355.715,329.715,284.4542,51.6343,338.28,343.06,340.0,383.9,183.45,201.9,120.5
2020-09-16,341.53,343.06,338.52,338.82,540198.49,340.837,257132,342.724,355.713,329.735,284.5293,50.1264,338.28,343.06,335.0,383.9,183.97,200.6,126.4
2020-09-17,333.56,337.7,332.99,335.84,628467.81,334.9065,318550,342.6545,355.7745,329.5345,284.6117,46.8724,331.19,338.12,335.0,383.9,182.96,194.5,132.1
2020-09-18,335.37,335.49,327.97,330.65,627653.91,331.668,320776,342.273,356.2925,328.2535,284.6853,41.7848,328.63,331.0,330.0,383.9,183.2,194.1,137.4
2020-09-21,325.7,327.09,321.73,326.97,701623.2,324.082,369266,341.6475,357.1478,326.1472,284.7608,38.5866,323.8,328.63,325.0,383.9,179.52,203.0,135.55
2020-09-22,328.57,330.9,325.86,330.3,438835.95,328.723,226971,341.0165,357.2675,324.7655,284.8116,42.8493,328.63,331.0,330.0,383.9,178.65,205.5,128.1
2020-09-23,330.9,331.2,322.1,322.64,630209.13,325.8045,305352,339.9425,357.9729,321.9121,284.8722,36.5626,322.6,322.66,320.0,383.9,174.79,222.1,140.0
2020-09-24,321.21,326.8,319.8,323.5,616382.3,323.453,323680,338.739,357.7584,319.7196,284.9325,37.6683,322.66,323.8,320.0,383.9,175.44,216.0,137.85
2020-09-25,322.57,329.58,321.64,328.73,505339.23,326.0745,263005,337.759,356.7204,318.7976,284.9885,44.0546,328.63,331.0,325.0,383.9,174.94,207.8,128.15
