date,open,high,low,close,volume,average,barCount,GLD,UVXY,SQQQ,CVX,RIO,NUE,LWAY,TSN,NTR,ADM,HYG,SRLN,JNK,EWH,GBTC,USO,DIA,QQQ,IWM,IEF,SIVR,FXB,FXE,bb_bbm,bb_bbh,bb_bbl,VWAP,RSI,STsupp,STres,LTsupp,LTres
2019-07-19,300.02,300.07,296.96,297.17,435051.34,298.599,176586,134.47,267.5,821.5,125.04,61.11,56.71,3.25,80.8,51.49,40.25,86.59,46.23,108.11,26.43,13.23,93.36,271.45,191.01,153.82,109.62,15.72,121.21,106.73,296.475,302.7479,290.2021,275.3789,55.8138,296.74,298.49,296.74,298.49
2019-07-22,297.61,298.5,297.04,297.9,267981.26,297.7565,116573,134.45,260.0,801.75,125.31,60.75,56.27,3.245,81.33,51.41,40.38,86.88,46.25,108.47,26.12,13.09,93.44,271.65,192.53,153.68,109.67,15.91,121.02,106.65,296.67,302.8651,290.4749,275.4136,57.5788,296.74,298.49,296.74,298.49
2019-07-23,299.14,300.03,298.22,300.03,324046.45,299.1955,132446,133.69,245.9,786.75,125.82,60.55,56.58,3.39,82.03,52.1,40.54,87.03,46.23,108.67,26.23,13.18,94.48,273.35,193.79,154.7,109.49,15.92,120.63,106.05,296.9895,303.1856,290.7934,275.4593,62.3097,298.93,301.13,298.93,301.13
2019-07-24,299.18,301.44,299.09,301.44,297368.94,300.478,123605,134.37,236.3,770.0,126.54,58.04,56.58,3.32,81.04,51.87,40.57,87.1,46.24,108.74,26.22,12.27,92.72,272.61,195.15,157.26,109.65,16.09,121.08,105.95,297.5235,303.3072,291.7398,275.5036,65.0855,301.13,301.73,301.13,301.73
2019-07-25,300.95,301.0,299.11,300.0,377093.73,300.014,161863,133.42,246.4,792.0,125.63,57.3,56.2,3.46,81.67,50.64,40.68,86.98,46.25,108.66,25.91,12.59,92.8,271.39,193.3,155.36,109.46,15.93,120.76,106.04,298.0,302.8805,293.1195,275.5564,60.2086,298.93,301.13,298.93,301.13
2019-07-26,300.76,302.23,300.62,302.01,274336.52,301.6095,121433,133.64,237.8,768.25,123.72,57.53,56.16,3.44,80.98,50.83,40.59,87.17,46.36,108.9,25.79,12.49,93.2,271.86,195.29,157.2,109.44,15.865,120.13,105.81,298.5255,302.7065,294.3445,275.5979,64.2368,301.73,302.46,301.73,302.46
2019-07-29,301.88,301.93,300.85,301.46,271458.39,301.449,121517,134.53,240.3,775.5,124.23,57.81,55.73,3.44,81.25,50.54,40.9,87.04,46.46,108.76,25.47,12.16,94.56,272.13,194.62,156.15,109.54,15.96,118.56,106.02,298.9485,302.4672,295.4298,275.6379,62.376,301.13,301.73,301.13,301.73
2019-07-30,299.9,301.17,299.49,300.72,310245.42,300.535,135381,134.98,249.3,785.75,124.34,58.04,56.25,3.589,81.33,54.21,40.95,87.08,46.49,108.78,25.27,12.77,96.64,271.91,193.78,157.84,109.59,16.07,117.9,106.12,299.2015,302.4557,295.9473,275.6822,59.8634,298.93,301.13,298.93,301.13
2019-07-31,300.99,301.2,295.2,297.43,823919.17,298.836,396481,133.21,269.9,818.5,123.11,57.08,54.38,3.41,79.5,54.81,41.08,86.93,46.47,108.59,24.85,13.64,96.32,268.52,191.1,156.56,109.87,15.77,117.96,105.27,299.2515,302.3614,296.1416,275.7836,50.1845,296.74,298.49,296.74,298.49
2019-08-01,297.6,300.87,293.96,294.84,1123010.46,296.764,552944,136.41,301.2,831.0,120.74,54.53,53.06,3.34,80.39,53.84,41.15,86.52,46.31,108.1,24.2,13.98,90.48,265.76,190.15,154.29,110.92,15.9,117.85,105.53,299.0535,302.7095,295.3975,275.9041,44.1348,294.24,294.88,294.24,294.88
2019-08-02,293.85,294.12,290.9,292.62,832823.09,292.3505,391398,135.89,306.0,869.5,120.73,53.28,52.57,3.27,79.76,53.52,40.07,86.39,46.2,107.89,24.08,14.18,91.84,264.81,187.43,152.58,111.15,15.75,117.88,105.66,298.7615,303.3694,294.1536,275.982,39.7154,292.24,293.62,292.24,293.62
2019-08-05,288.09,288.21,281.72,283.82,1321016.84,285.035,559607,137.79,370.1,961.25,118.74,52.14,50.75,3.2,83.83,52.1,37.78,85.49,46.06,106.71,22.9,14.6,90.96,257.1,180.73,148.0,112.11,15.91,117.73,106.46,298.1115,306.0763,290.1467,276.0396,27.8225,283.47,284.37,283.47,284.37
2019-08-06,285.91,288.04,284.28,287.8,810160.97,286.296,396694,138.91,335.0,920.25,119.38,52.14,51.34,3.29,85.02,51.53,37.42,86.04,46.03,107.37,23.2,14.77,89.12,260.29,183.26,149.36,112.29,15.96,117.95,106.49,297.642,306.7882,288.4958,276.0924,37.0098,287.3,288.66,287.3,288.66
2019-08-07,284.41,288.82,282.04,287.97,945801.81,285.767,473498,141.02,338.3,908.25,119.1,51.56,51.25,3.2662,86.21,51.72,37.28,86.03,45.99,107.39,23.36,14.97,86.72,260.24,184.25,149.32,112.29,16.56,117.75,106.54,297.11,307.162,287.058,276.1542,37.3765,287.3,288.66,287.3,288.66
2019-08-08,289.61,293.62,289.01,293.62,580028.16,291.958,265804,141.73,308.0,847.5,123.23,50.65,52.17,3.15,88.7,52.73,38.3,86.37,46.02,107.71,23.65,14.5,87.68,264.13,188.26,152.54,112.3,16.47,117.71,106.39,296.8255,306.9342,286.7168,276.2098,48.1742,293.62,293.93,293.62,293.93
2019-08-09,292.56,293.24,289.65,291.62,672396.97,291.5875,318140,141.26,324.7,871.5,122.42,48.78,51.06,3.19,88.37,52.62,38.36,86.25,45.92,107.6,23.23,14.88,90.24,263.18,186.49,150.62,112.13,16.46,116.66,106.52,296.374,306.5654,286.1826,276.2665,45.203,290.34,291.74,290.34,291.74
2019-08-12,289.96,290.57,287.02,288.07,479823.57,288.831,227824,142.63,359.9,901.25,121.56,48.8,49.36,3.045,88.27,50.39,37.4,85.95,45.85,107.32,22.5,14.6,90.88,259.44,184.35,148.67,112.84,16.55,117.08,106.62,295.74,306.3333,285.1467,276.2974,40.4358,287.3,288.66,287.3,288.66
2019-08-13,287.74,294.15,287.36,292.55,746197.25,292.1325,336730,141.78,319.9,842.0,122.39,50.01,50.17,3.07,87.82,50.21,37.76,86.33,45.87,107.69,22.67,13.52,94.96,263.17,188.39,150.27,112.44,16.46,116.93,106.26,295.382,305.8981,284.8659,276.3633,47.9028,292.24,293.62,292.24,293.62
2019-08-14,288.07,288.74,283.76,283.9,1021408.14,285.556,465371,142.75,385.8,918.25,117.74,48.56,48.49,2.8,85.76,48.88,36.77,85.56,45.81,106.76,22.13,12.28,91.52,255.08,182.76,146.07,113.19,16.69,116.89,105.88,294.69,306.2628,283.1172,276.4048,37.998,283.47,284.37,283.47,284.37
2019-08-15,284.9,285.64,282.39,284.65,721655.1,284.393,375427,143.7,372.3,921.25,116.95,48.97,47.71,2.72,87.86,48.84,36.76,85.81,45.75,107.14,22.69,12.71,90.8,256.36,182.55,145.49,113.91,16.74,117.47,105.7,293.981,306.1732,281.7888,276.4369,39.1724,284.37,284.82,284.37,284.82
2019-08-16,286.48,289.33,284.71,288.85,521424.55,288.3875,237425,142.78,341.4,877.75,115.81,48.82,48.76,2.51,87.7,49.78,37.84,86.1,45.76,107.48,23.25,13.45,91.2,258.88,185.48,148.63,113.61,16.61,117.8,105.47,293.565,305.8609,281.2691,276.4716,45.4084,288.66,289.21,288.66,289.21
2019-08-19,292.18,293.08,291.44,292.33,371112.34,292.391,167108,141.11,303.8,838.25,117.31,49.13,49.91,2.66,87.47,50.14,38.03,86.35,45.84,107.84,23.86,13.74,93.28,261.34,188.43,150.13,113.07,16.38,117.63,105.33,293.2865,305.4284,281.1446,276.5031,49.9838,292.24,293.62,292.24,293.62
2019-08-20,291.77,292.36,289.95,290.09,365110.64,291.001,152517,142.21,315.0,855.0,116.13,48.72,49.03,2.53,88.24,49.28,37.48,86.42,45.85,107.89,23.71,13.5,93.04,259.69,186.97,149.15,113.57,16.64,118.03,105.54,292.7895,304.5957,280.9833,276.5296,47.2393,289.21,290.34,289.21,290.34
2019-08-21,292.47,292.86,291.72,292.45,324678.69,292.3815,145221,141.76,291.0,832.75,117.88,48.48,49.19,2.47,89.79,49.35,37.69,86.79,45.91,108.36,23.87,13.08,92.88,262.03,188.63,150.38,113.27,16.63,117.59,105.41,292.34,303.4591,281.2209,276.5572,50.3335,292.24,293.62,292.24,293.62
2019-08-22,293.23,293.93,290.4,292.36,411039.02,292.2155,192521,141.4,297.7,841.25,117.73,48.55,48.93,2.56,91.66,49.59,37.93,86.95,45.93,108.57,23.46,13.23,92.24,262.56,188.02,150.03,113.02,16.55,118.83,105.36,291.958,302.5087,281.4073,276.5918,50.2126,292.24,293.62,292.24,293.62
2019-08-23,290.92,292.76,283.47,284.85,1040762.17,287.4785,534557,144.17,353.2,918.25,115.18,47.98,46.95,2.59,89.93,48.03,37.43,86.55,45.84,108.02,23.06,13.44,89.52,256.29,182.07,145.43,113.78,16.94,119.1,105.91,291.1,301.013,281.187,276.6373,41.2961,284.82,285.43,284.82,285.43
2019-08-26,287.27,288.0,285.58,288.0,479906.18,286.9015,226793,144.19,340.0,880.5,115.74,48.35,47.4,2.67,91.44,48.76,37.81,86.98,45.95,108.57,23.14,13.01,89.44,259.1,184.82,147.03,113.67,17.14,118.48,105.49,290.427,299.197,281.657,276.6661,45.6552,287.3,288.66,287.3,288.66
2019-08-27,289.54,289.95,286.03,286.87,461304.76,287.731,225264,145.57,348.7,885.25,115.83,48.2,46.61,2.5,89.97,48.72,37.42,86.94,45.97,108.55,23.1,12.73,91.36,257.8,184.43,144.85,114.16,17.65,119.14,105.43,289.7345,297.2402,282.2288,276.6909,44.382,286.7,287.3,286.7,287.3
2019-08-28,286.14,289.07,285.25,288.89,442688.21,287.849,212549,145.16,337.6,877.5,116.83,48.7,47.3,2.66,90.58,49.24,37.57,87.15,45.97,108.82,23.12,11.86,93.12,260.39,185.09,146.54,114.2,17.82,118.38,105.3,289.3075,295.9336,282.6814,276.7193,47.2157,288.66,289.21,288.66,289.21
2019-08-29,291.72,293.16,290.61,292.58,436379.72,292.2875,205383,144.12,316.7,836.5,117.52,49.26,48.81,2.8,91.72,49.89,37.73,87.24,46.02,108.93,23.25,11.6,94.24,263.9,187.92,149.11,113.98,17.71,118.1,105.11,289.1945,295.5091,282.8799,276.7556,52.0244,292.24,293.62,292.24,293.62
2019-08-30,294.22,294.24,291.42,292.45,440013.44,292.729,201333,143.75,317.5,842.25,117.72,50.58,48.98,2.92,93.04,50.36,38.05,87.16,45.97,108.81,22.84,11.72,91.68,264.13,187.47,148.84,114.01,17.81,117.965,104.5,289.186,295.4825,282.8895,276.7917,51.8452,292.24,293.62,292.24,293.62
2019-09-03,290.57,291.58,289.27,290.74,471874.55,290.364,229818,145.75,340.5,866.75,116.27,49.97,48.56,2.91,93.29,49.19,37.99,86.54,45.705,108.0,22.69,12.93,89.76,261.42,185.65,146.66,114.07,18.55,117.17,104.27,289.532,295.3537,283.7103,276.8261,49.4332,290.34,291.74,290.34,291.74
2019-09-04,293.14,294.06,292.31,294.04,353988.5,293.351,155070,146.66,308.8,830.5,117.25,51.6,49.3,2.86,86.06,49.94,38.24,86.72,45.83,108.25,23.71,13.17,93.68,263.93,188.33,147.84,114.25,19.03,118.54,104.87,289.844,295.924,283.764,276.8578,53.8914,293.94,294.24,293.94,294.24
2019-09-05,296.79,298.83,296.64,297.82,590071.5,297.9115,258226,143.14,291.5,784.75,117.64,52.17,50.35,2.9859,85.26,51.4,38.63,87.06,45.89,108.64,23.65,12.85,93.6,267.68,191.78,150.59,113.33,18.06,119.58,104.91,290.3365,297.266,283.407,276.9221,58.4141,296.74,298.49,296.74,298.49
2019-09-06,298.17,298.76,297.42,298.05,362325.18,298.236,163112,141.92,278.1,786.75,118.26,52.16,50.16,2.9775,86.04,51.66,38.71,87.14,45.94,108.83,23.87,12.65,94.16,268.32,191.59,149.9,113.4,17.47,119.16,104.8,290.558,298.1451,282.9709,276.9617,58.6797,296.74,298.49,296.74,298.49
2019-09-09,299.14,299.24,297.16,298.2,356160.88,298.1485,159325,141.39,274.3,792.25,119.39,52.39,51.23,2.96,83.56,51.1,39.67,87.23,46.05,108.95,23.8,12.29,96.64,268.8,191.19,151.91,112.7,17.45,119.73,105.02,290.887,299.1687,282.6053,277.0009,58.8642,296.74,298.49,296.74,298.49
2019-09-10,297.36,298.2,295.97,298.13,410662.15,296.8485,193963,140.18,273.0,799.0,121.85,52.86,52.63,2.8,81.46,52.29,40.29,87.28,46.13,108.9,23.89,12.05,95.84,269.39,190.64,153.85,111.88,17.48,119.74,104.93,291.39,300.1352,282.6448,277.0457,58.7324,296.74,298.49,296.74,298.49
2019-09-11,298.47,300.34,297.75,300.25,418598.45,299.359,169714,141.03,266.1,777.5,121.28,53.24,53.26,2.8,82.32,51.77,41.05,87.27,46.22,108.9,24.13,12.28,93.44,271.69,192.43,157.0,111.77,17.65,119.6,104.65,291.775,301.331,282.219,277.0957,61.541,298.93,301.13,298.93,301.13
2019-09-12,301.25,302.46,300.41,301.29,527786.31,301.554,250137,141.32,256.5,767.25,121.42,53.69,53.69,2.72,83.47,51.07,41.45,87.32,46.28,108.94,24.07,12.68,91.76,272.32,193.21,157.04,111.52,17.53,119.62,105.16,292.6445,302.3397,282.9493,277.1614,62.8759,301.13,301.73,301.13,301.73
2019-09-13,301.78,302.17,300.68,301.09,367954.75,301.444,166205,140.15,251.1,775.75,121.5,54.85,53.6,2.79,85.17,51.72,41.63,87.16,46.3,108.76,24.29,12.59,91.52,272.6,192.54,157.31,110.5,16.91,121.12,105.23,293.4665,303.0986,283.8344,277.2065,62.4271,298.93,301.13,298.93,301.13
2019-09-16,299.84,300.65,299.45,300.16,376069.19,300.085,185520,141.32,256.5,786.75,124.12,53.65,53.16,2.75,86.34,51.81,41.96,87.47,46.31,109.11,24.0,12.25,102.64,271.17,191.68,157.9,110.98,17.34,120.48,104.58,294.032,303.84,284.224,277.2507,60.2731,298.93,301.13,298.93,301.13
2019-09-17,299.93,301.02,299.75,300.92,282707.92,300.3135,145448,141.6,254.6,776.0,123.89,53.61,53.09,2.56,88.88,51.71,41.79,87.52,46.35,109.19,23.86,12.79,98.32,271.56,192.6,157.49,111.27,17.5,121.25,105.18,294.4615,304.6776,284.2454,277.2849,61.4439,298.93,301.13,298.93,301.13
2019-09-18,300.49,301.22,298.24,301.1,537472.74,299.767,254566,140.71,242.1,776.75,124.18,53.05,52.89,2.51,88.27,51.74,41.67,87.47,46.35,109.15,23.64,12.588,96.8,271.97,192.52,156.52,111.31,17.18,121.08,104.83,295.012,305.4114,284.6126,277.3501,61.7316,298.93,301.13,298.93,301.13
2019-09-19,301.53,302.63,300.71,301.08,408985.32,301.7835,192474,141.28,236.1,773.5,123.66,52.91,52.72,2.45,88.17,52.09,40.9,87.37,46.32,109.02,23.38,12.65,97.52,271.42,192.84,155.76,111.36,17.23,121.44,104.94,295.4435,306.095,284.792,277.3995,61.6765,298.93,301.13,298.93,301.13
2019-09-20,300.36,300.67,297.41,298.28,542501.02,299.146,258379,142.95,253.4,796.75,124.32,52.82,52.62,2.45,87.39,51.57,40.9,87.48,46.37,109.15,23.28,12.8,97.6,269.25,190.8,155.43,112.0,17.42,120.92,104.7,295.7395,306.3608,285.1182,277.457,54.3653,296.74,298.49,296.74,298.49
2019-09-23,297.55,299.0,297.27,298.21,283260.52,298.241,133843,143.75,250.4,797.25,124.9,52.99,52.86,2.42,85.79,50.35,40.4,87.44,46.36,109.11,23.05,12.22,97.68,269.36,190.5,155.31,112.16,18.12,120.58,104.47,296.4075,305.8166,286.9984,277.4868,54.1923,296.74,298.49,296.74,298.49
2019-09-24,299.41,299.84,294.81,295.87,758469.25,296.709,378417,144.51,267.8,828.75,123.74,51.42,50.63,2.33,86.28,49.7,39.93,87.32,46.33,108.99,22.98,11.06,95.2,267.97,187.97,152.43,112.72,18.07,121.15,104.67,296.801,305.3935,288.2085,277.5571,48.6235,294.88,295.97,294.88,295.97
2019-09-25,295.95,298.11,294.33,297.62,486577.48,296.4625,248514,141.83,258.3,796.75,123.51,51.9,51.68,2.42,85.97,49.39,40.48,87.23,46.35,108.92,22.88,10.2,94.4,269.58,190.08,154.1,111.98,17.35,119.78,103.99,297.3385,304.6245,290.0525,277.6063,52.5505,296.74,298.49,296.74,298.49
2019-09-26,297.63,297.86,295.45,297.0,436204.46,296.78,218613,141.79,261.6,805.5,120.16,51.42,49.34,2.4623,86.46,48.86,40.86,87.17,46.33,108.83,22.75,10.05,94.4,268.88,189.38,152.38,112.22,17.28,119.46,103.74,297.744,303.9226,291.5654,277.6487,51.0614,296.74,298.49,296.74,298.49
2019-09-27,297.83,297.95,293.69,295.4,610078.91,295.6135,311724,141.06,272.1,834.75,118.6,51.98,50.01,2.3,85.2,49.45,40.94,87.07,46.31,108.68,22.64,9.83,93.28,267.99,187.03,151.16,112.38,16.96,119.23,103.95,297.885,303.704,292.066,277.703,47.3337,294.88,295.97,294.88,295.97
2019-09-30,295.96,297.55,295.92,296.77,364875.41,296.8735,167944,138.87,260.4,812.75,118.6,52.09,50.91,2.19,86.14,49.88,41.07,87.17,46.32,108.74,22.7,10.59,90.72,269.18,188.81,151.34,112.47,16.52,119.25,103.56,298.101,303.394,292.808,277.7377,50.6555,296.74,298.49,296.74,298.49
2019-10-01,297.73,298.46,293.0,293.24,611329.01,294.764,303611,139.63,276.2,832.25,116.01,51.37,50.41,2.25,83.32,50.14,40.33,86.62,46.06,108.0,22.4,9.9,89.52,265.5,187.27,148.37,112.61,16.74,119.34,103.91,298.226,302.8995,293.5525,277.785,43.1105,292.24,293.62,292.24,293.62
2019-10-02,291.51,291.51,286.64,288.06,889341.8,288.4685,458336,141.26,305.8,875.25,112.29,49.75,49.32,2.15,82.37,49.23,39.72,86.11,45.94,107.4,22.66,9.66,87.84,260.72,184.05,147.25,113.0,17.05,119.24,104.13,297.927,304.1439,291.7101,277.8303,34.8966,287.3,288.66,287.3,288.66
2019-10-03,287.82,290.42,284.82,290.42,716887.48,288.1505,394263,141.9,288.1,845.75,113.15,49.79,49.57,2.03,82.1,48.61,39.53,86.16,45.92,107.34,22.94,9.75,87.44,262.01,186.07,147.74,113.59,17.06,119.69,104.24,297.557,304.5834,290.5306,277.8749,40.4624,290.34,291.74,290.34,291.74
2019-10-04,291.14,294.63,291.08,294.35,443918.33,293.087,213827,141.9,264.5,810.0,113.85,50.14,50.08,2.08,82.25,48.47,40.35,86.43,45.92,107.69,22.53,9.79,88.32,265.66,188.81,149.14,113.81,17.0,119.65,104.32,297.372,304.5303,290.2137,277.911,48.377,294.24,294.88,294.24,294.88
2019-10-07,293.47,295.26,292.77,293.08,444497.77,293.9415,224512,140.69,268.5,818.25,113.26,49.69,49.68,2.08,81.16,48.61,39.78,86.36,45.86,107.64,22.52,9.85,88.32,264.74,188.24,148.88,113.43,16.89,119.22,104.23,297.116,304.5002,289.7318,277.9442,46.2379,292.24,293.62,292.24,293.62
2019-10-08,291.04,291.85,288.49,288.53,710283.07,289.943,367285,141.92,300.7,854.75,111.71,49.24,48.65,2.44,80.43,48.41,38.4,86.04,45.81,107.21,22.3,9.635,87.12,261.58,185.42,146.46,113.67,17.23,118.5,104.05,296.636,304.8909,288.3811,277.9811,39.4992,287.3,288.66,287.3,288.66
2019-10-09,290.75,292.3,290.06,291.27,412705.6,291.2175,205006,142.05,284.2,829.0,113.14,49.55,48.8,2.19,81.73,49.28,38.93,86.3,45.73,107.42,22.3,10.38,87.92,263.43,187.23,147.13,113.38,17.22,118.41,104.24,296.187,304.5825,287.7915,278.0079,44.7237,290.34,291.74,290.34,291.74
2019-10-10,291.18,294.21,291.0,293.24,453263.65,293.0205,235142,140.81,270.6,810.5,114.59,50.9,50.21,2.19,82.13,49.72,39.77,86.41,45.64,107.69,22.37,10.33,89.52,265.01,188.68,147.72,112.67,16.99,120.75,104.55,295.7845,303.9309,287.6381,278.0416,48.1879,292.24,293.62,292.24,293.62
2019-10-11,296.25,298.74,296.14,296.28,698435.76,297.5945,362295,140.03,246.1,780.25,116.15,52.85,52.68,2.12,83.6,50.89,40.46,86.77,45.72,108.08,22.93,9.81,91.36,268.16,191.11,150.22,111.9,16.98,122.75,104.88,295.544,303.3256,287.7624,278.1036,53.0752,295.97,296.31,295.97,296.31
2019-10-14,295.92,296.67,295.57,295.95,270465.49,296.1655,137688,140.59,234.4,779.5,116.18,51.84,51.73,2.09,84.06,50.12,40.2,86.83,45.72,108.2,22.93,9.72,89.44,267.86,191.09,149.67,112.21,17.12,121.75,104.72,295.3335,302.8266,287.8404,278.1271,52.4963,294.88,295.97,294.88,295.97
2019-10-15,297.09,299.7,296.97,298.88,358183.56,298.866,180157,139.61,224.8,750.25,116.31,51.4,52.81,2.21,83.74,49.8,40.33,87.02,45.78,108.38,22.97,9.28,88.48,270.22,193.52,151.39,111.67,16.88,123.95,104.78,295.2315,302.4688,287.9942,278.1632,56.9825,298.49,298.93,298.49,298.93
2019-10-16,298.35,299.16,297.92,298.4,316266.22,298.4365,159125,140.41,220.6,755.5,115.11,50.52,51.52,2.12,81.86,49.47,39.7,86.95,45.69,108.35,23.21,8.76,89.12,270.08,193.04,151.55,111.89,16.85,124.38,105.19,295.0965,301.9832,288.2098,278.1942,56.0487,296.74,298.49,296.74,298.49
2019-10-17,299.67,300.24,298.51,299.28,348982.55,299.3695,172234,140.61,218.6,750.0,115.35,50.77,51.75,2.15,81.37,49.1,39.85,87.07,45.8,108.46,23.3,8.97,90.24,270.38,193.55,153.34,111.85,17.01,124.81,105.65,295.0065,301.6196,288.3934,278.2298,57.4262,298.93,301.13,298.93,301.13
2019-10-18,298.68,299.4,296.99,297.97,409435.99,298.4125,199990,140.46,217.8,771.25,114.74,50.95,51.68,2.15,82.42,48.99,39.64,87.09,45.85,108.47,23.13,8.725,89.76,267.64,191.69,152.61,111.95,17.04,125.5,105.99,294.991,301.5748,288.4072,278.2688,54.6788,296.74,298.49,296.74,298.49
2019-10-21,299.42,300.21,298.93,299.99,262764.31,299.7375,125226,139.79,209.2,751.25,116.61,51.88,51.79,2.18,80.97,48.93,40.4,87.12,45.92,108.53,23.33,9.07,89.68,268.21,193.39,154.04,111.54,17.05,125.68,105.86,295.08,301.88,288.28,278.2963,58.0145,298.93,301.13,298.93,301.13
2019-10-22,300.58,300.9,298.91,299.01,301328.51,300.143,151937,140.2,214.0,769.0,117.8,52.2,53.14,2.22,79.17,48.6,40.56,87.14,45.97,108.56,23.39,9.02,90.72,267.82,191.85,154.21,111.8,16.98,125.05,105.71,295.237,302.2445,288.2295,278.3263,55.8662,298.93,301.13,298.93,301.13
2019-10-23,298.73,299.94,298.49,299.88,245324.26,299.2935,122589,140.53,210.4,765.0,117.98,52.13,52.97,2.24,77.5,48.4,40.73,87.22,45.95,108.66,23.29,8.55,93.2,268.24,192.22,154.4,111.84,17.0,125.2,105.7,295.35,302.577,288.123,278.3518,57.3752,298.93,301.13,298.93,301.13
2019-10-24,300.91,301.07,299.46,300.37,276755.88,300.1795,136921,141.53,205.5,743.0,117.58,52.02,52.71,2.15,77.82,48.25,40.54,87.32,45.96,108.75,23.42,8.48,93.84,267.98,194.09,154.18,111.82,17.27,124.56,105.4,295.5185,303.0426,287.9944,278.381,58.2412,298.93,301.13,298.93,301.13
2019-10-25,299.74,302.2,299.69,301.6,318273.31,301.4855,146397,141.86,195.7,726.25,118.67,52.56,53.82,2.1,78.48,49.35,41.01,87.39,46.0,108.86,23.49,10.31,94.64,269.6,195.64,155.0,111.58,17.51,124.39,105.2,295.8285,303.8048,287.8522,278.4165,60.4154,301.13,301.73,301.13,301.73
2019-10-28,302.93,303.85,302.91,303.3,282202.56,303.4355,136960,140.64,198.5,703.75,118.48,53.34,54.73,2.01,82.08,48.89,41.3,87.38,45.97,108.94,23.83,11.26,93.2,270.81,197.57,156.34,111.16,17.29,124.7,105.42,296.155,304.7679,287.5421,278.4501,63.2623,302.63,306.53,302.63,306.53
2019-10-29,303.0,304.23,302.86,303.21,313096.37,303.487,149262,140.25,198.3,720.25,118.13,53.37,54.63,2.0,82.29,49.53,41.51,87.22,45.95,108.7,23.66,10.99,92.64,270.87,196.04,156.85,111.26,17.26,124.64,105.5,296.6535,305.6781,287.6289,278.4872,63.004,302.63,306.53,302.63,306.53
2019-10-30,303.43,304.55,301.99,304.14,372871.93,303.207,187085,141.02,191.2,710.25,116.36,52.53,54.36,2.022,81.79,48.82,40.53,87.11,45.95,108.56,23.75,10.85,91.76,271.74,196.99,156.33,111.8,17.36,125.07,105.82,297.4575,306.1349,288.7801,278.5328,64.6121,302.63,306.53,302.63,306.53
2019-10-31,304.11,304.13,301.73,303.33,507416.81,302.6595,226893,142.43,195.0,709.75,116.14,52.01,53.85,2.01,82.79,47.79,42.04,86.81,45.87,108.19,23.78,11.12,90.4,270.48,197.08,155.45,112.51,17.56,125.57,105.87,298.103,306.5068,289.6992,278.5927,62.0809,302.63,306.53,302.63,306.53
2019-11-01,304.91,306.19,304.74,306.14,474928.1,305.5955,225513,142.56,182.0,690.5,116.21,53.98,55.35,1.99,83.7,48.28,42.43,86.82,45.82,108.24,24.31,11.2,93.52,273.34,198.87,158.1,112.13,17.55,125.49,106.03,298.6925,307.5995,289.7855,278.6549,66.9221,302.63,306.53,302.63,306.53
2019-11-04,307.85,308.0,306.96,307.37,306971.89,307.4715,143468,142.15,182.7,678.0,121.57,55.23,55.91,2.0,82.05,49.21,43.06,87.0,45.82,108.41,24.54,11.82,94.48,274.55,200.1,158.95,111.56,17.48,124.89,105.64,299.407,308.6835,290.1305,278.6967,68.7999,307.13,308.0,307.13,308.0
2019-11-05,307.57,307.92,306.71,307.03,305159.99,307.183,139377,139.85,187.8,677.5,121.94,55.82,55.47,1.97,81.93,49.76,42.97,86.91,45.84,108.32,24.6,11.65,95.44,274.81,200.21,159.15,110.96,17.08,124.92,105.05,300.332,308.7338,291.9302,278.7376,67.6566,306.53,307.13,306.53,307.13
2019-11-06,307.03,307.4,306.06,307.1,330606.85,306.8145,158950,140.45,186.8,681.5,119.9,55.66,55.14,2.0,83.47,49.08,42.88,86.81,45.79,108.15,24.68,11.2,94.48,274.8,199.76,158.23,111.28,17.04,124.64,105.04,301.1235,308.9223,293.3247,278.782,67.7753,306.53,307.13,306.53,307.13
2019-11-07,308.59,309.46,307.66,308.18,369757.13,308.6545,173381,138.27,184.4,675.0,121.89,55.51,55.52,1.97,83.25,49.31,43.54,86.77,45.84,108.13,24.85,10.88,95.04,277.05,200.43,158.65,110.39,16.61,124.26,104.86,301.8705,309.3617,294.3793,278.8333,69.6278,308.0,310.68,308.0,310.68
2019-11-08,307.8,308.97,307.03,308.94,314214.03,308.2115,145155,137.39,178.5,666.75,120.93,54.11,55.56,1.95,82.63,49.11,43.31,86.85,45.9,108.2,24.66,10.88,95.92,277.07,201.23,159.08,110.24,16.28,123.97,104.61,302.5035,310.1364,294.8706,278.8779,70.8958,308.0,310.68,308.0,310.68
2019-11-11,307.42,308.54,307.27,308.35,212321.99,308.0915,95560,137.06,177.8,669.75,120.81,53.38,55.46,1.98,82.73,48.49,43.53,86.8,45.89,108.11,24.19,10.76,95.12,277.16,200.96,158.78,110.36,16.33,124.61,104.72,303.1235,310.5377,295.7093,278.9074,68.5048,308.0,310.68,308.0,310.68
2019-11-12,308.74,309.99,308.15,309.0,327235.82,309.1895,140697,137.43,174.7,664.0,120.96,53.02,55.3,1.96,88.88,48.93,43.24,86.82,45.93,108.15,23.94,10.68,94.96,277.29,201.54,158.83,110.41,16.31,124.6,104.51,303.6295,311.1959,296.0631,278.9537,69.7166,308.0,310.68,308.0,310.68
